url,title,body
https://www.larepublica.co/ocio/todo-listo-para-vivir-el-reencuentro-en-la-feria-internacional-del-libro-de-bogota-2022-3345767,MÁS DE OCIO,"El evento cultural más importante de Colombia, ya se aproxima y ha generado una gran expectativa por la calidad y reconocimiento de los más de 500 expositores que harán parte de esta inolvidable fiesta de las letras y por ,.,Organizada por la Cámara Colombiana del Libro y Corferias, esta nueva edición se llevará a cabo entre el 19 de abril y el 2 de mayo del 2022, y allí se desarrollarán más de 1.600 actividades en las cuales los asistentes podrán descubrir las novedades y tendencias de la escena literaria nacional e internacional.,Este año, ampliamente reconocido como potencia económica y tecnológica, que en Filbo presentará su cultura a través de una amplia oferta editorial, gracias a un trabajo conjunto con editores colombianos, en el marco de los 60 años de relaciones diplomáticas entre los dos países.,De igual manera, la Feria contará con la presencia de un grupo selecto de autores, ilustradores y demás profesionales de la industria provenientes de países como Argentina, Brasil, Canadá, Chile, Colombia, Corea, Cuba, España, Estados Unidos, Francia, Holanda, Israel, Italia, México, Noruega, Panamá, Perú, Portugal, Rumania, Reino Unido, El Salvador y Venezuela, quienes harán de Corferias el escenario perfecto para traer las mejores producciones de la industria y de esta manera reconectar a los asistentes con la cultura, apoyando la reactivación económica del sector.,“Desde hace 34 años hemos trabajado de la mano de la Cámara Colombiana del Libro para apoyar la literatura y ser la vitrina para que empresarios del sector editorial visibilicen sus obras, posicionen sus negocios y se reúnan con sus lectores. Corferias ha sido testigo de cómo lectores y seguidores se encuentran con los autores. Para esta edición volvemos a contar con invitados internacionales, tras la época de confinamiento, permitiéndonos fortalecer, de esta manera, la industria editorial y aportar a sectores paralelos que se benefician de la actividad ferial como lo son el turismo, la hotelería y la gastronomía”, reveló Andrés López Valderrama, presidente ejecutivo de Corferias.,Algunos de los invitados más destacados de la programación son Camila Sosa Villada y Mariana Ruiz Johnson de Argentina; Tiago Ferro e Itamar Vieira Jr. de Brasil; Garry Gottfriedson, Ingrid Bejerman, François Charette y Howard Aster de Canadá; Isabel Allende (quién participara de manera virtual), Alfredo Rodríguez, Andrés Kalawski, Carla Morales Ebner, Daniela Catrileo, Gonzalo Martínez, José Maza Sancho, Lily del Pilar, María José Navia, Paulina Flores de Chile; Cristina Rebull y Daína Chaviano de Cuba; J. J. Benítez, Alberto Gómez Font, Andrea Abreu, Chris Pueyo, Diego Moreno Zambrana, Elísabet Benavent, Enrique Redel, Jordi Panyella, Mado Martínez, Marian Ochoa de Eribe, Miguel Gane, Mireia Trius, Oscar Tusquets Blanca, Pedro Alonso O’choro y Selma Ancira de España.,Una de las principales novedades de la programación y del contenido que trae la República de Corea, como país invitado de honor, es la presentación de la exposición “Convivencia”, que en el pabellón 4 de Corferias dispondrá de un auditorio, una zona educativa, un laboratorio de ciencia, un espacio de cultura tradicional coreana, una zona de arte multimedia y tres espacios de exhibición de libros coreanos, ilustrados y con los mejores diseños, en donde los asistentes podrán acceder a cerca de 1.500 títulos y conocer mucho más de la cultura de esta potencia asiática.,Ya todo se encuentra listo para esta gran cita con la cultura nacional e internacional. La Cámara Colombiana del Libro y Corferias, extienden la invitación a todos a los colombianos a disfrutar de toda la programación y actividades durante los 14 días de feria, y todo porque este año “la Filbo vuelve para que vuelvas”.,Pueden consultar toda la programación y adquirir las boletas en el sitio web "
https://www.larepublica.co/empresas/quiero-dejar-como-legado-un-modelo-de-educacion-superior-modular-a-largo-plazo-3347267,MÁS DE EMPRESAS,"En 74 años de historia, la Universidad de los Andes tendrá por primera vez una rectora mujer, ,. La nueva directiva de la institución educativa explicó a LR que espera dejar como legado, durante su paso por la universidad, un modelo de educación modular que permita modificar el método de aprendizaje profesional, con miras a hacer más asequible la formación superior.,El sistema educativo enfrenta una época de gran transformación en los próximos años. La tecnología llegó a muchos sectores como el financiero, los medios de comunicación y las universidades. La tecnología cambia el mercado laboral y la manera en la que formaremos no solo a los jóvenes sino a todas las personas a lo largo de la vida, pues las ocupaciones se vuelven obsoletas con los avances tecnológicos.,Los estudiantes empiezan a reubicarse y es un reto global que enfrentamos, además de la financiación, la ciencia, la tecnología y la innovación, la transición demográfica, lo que implicará una universidad distinta que debe aportarle al país a entender como el sector educativo se debe ir ajustando a la nueva realidad de este siglo 21.,La transformación tiene múltiples facetas, es modular. La formación debe ser compacta, no en un momento específico de la vida como lo era antes que se estudiaba una carrera en cinco años; ahora el mercado laboral es distinto, la población pasará de trabajar 40 años a trabajar 60 años, lo que genera un cambio vertiginoso, por lo que podremos tener estudiantes de 55 años que quieran reinventarse y hacer una segunda carrera para complementar su formación.,Desde el punto de vista conceptual, esto cambia mucho la oferta educativa. Serán módulos y crecimientos educativos más cortos para apoyar el crecimiento personal y profesional de las personas todo el tiempo. Ese proceso se podrá hacer mejor a como lo hacemos ahora gracias a la tecnología, porque podemos apalancarnos en la digitalización y en los modelos de educación virtual, además del aprendizaje con analíticas de datos con inteligencia artificial. Esto permitirá garantizar una mejor experiencia para todo tipo de estudiantes.,La educación continua, por ejemplo, ha sido una herramienta de los estudiantes para seguir aprendiendo. Ahora la educación continua se vuelve en una necesidad imperiosa para cualificarse, para seguir siendo vigente en la ocupación y en el sector económico en el que un se encuentre.,El modelo se vuelve más pertinente ya que ofreceremos educación continua pertinente que le permita a las personas crecer profesionalmente a pesar de los cambios.,Se modulariza la educación; me imagino un ciclo básico con unas competencias transversales como la comunicación y el pensamiento crítico, cursos introductorios y de ética para personas que quieran avanzar y hacer una carrera de manera más rápida que puedan validarse en la universidad.,Otros estudiantes querrán solo aprender el ciclo básico, luego trabajar, aprender del trabajo, ver qué es en lo que es bueno y lo que quiere hacer, y luego, ese estudiante vuelve a la universidad, se validan las competencias que obtuvo durante su periodo en el trabajo, para luego entregar un segundo ciclo educativo para seguir permitiendo ese crecimiento profesional.,Así el estudiante tendrá más claro su enfoque y se podrá formar un nuevo bloque educativo. Eso va a continuar dependiendo de los tipos de carrera que surjan.,Las generaciones anteriores estudiábamos algo, hacíamos un posgrado y eso no alcanzaba para 30 o 40 años de vida laboral. Ahora, con una vida laboral tan larga, es necesario actualizarse y reinventarse. Es como hacer un pregrado, pero más corto, puesto que el estudiante tendrá una serie de competencias desarrolladas que lo ayudarán a reubicarse.,El modelo de educación en módulo nos permitirá brindar mayor cobertura en educación superior. Eso facilitará una educación granular, lo que financieramente será más viable para la población, por lo que la educación se podrá adquirir con objetivos de ahorro mucho más asequibles a través de la digitalización. Así se reduciría el costo de las matrículas que favorezcan a los estudiantes gracias al apalancamiento en la tecnología de manera sostenible.,La investigación nos da el conocimiento de punta y nos permite estar al frente de los temas de coyuntura vigente, la universidad ha estado comprometida desde hace un par de décadas con ser una casa de investigación de alto impacto. En ese sentido seguiremos trabajando para que eso se consolide todavía más.,La idea es que la investigación pueda convertirse en una solución a problemas reales en los contextos de nuestra sociedad. Estamos inculcando una mayor pertinencia para que lo que se investiga pueda salir a ser productos, bienes y servicios que contribuyan a solucionar problemas concretos y a promover el emprendimiento y las patentes.,Me encantaría poder dejar como legado esa visión de modelo educativo de largo plazo, tener mucha mayor claridad de cuál es el camino que la Universidad de los Andes. Me gustaría que la universidad quedara en una senda en donde haya claridad obre el modelo educativo y sus productos.,Será muy importante la colaboración con otras universidades, los aliados. Quisiera dejar montadas alianzas con universidades muy importantes a nivel internacional, para que nuestros programas puedan ser ofertados en doble titulación y con mayor opción de intercambio, y así consolidar el impacto de la investigación.,Otro tema importante será el bienestar de la comunidad en temas como la salud mental de la población universitaria, que vienen creciendo de manera vertiginosa a raíz de la pandemia, no solo en estudiantado, sino también entre profesores, administrativos, empleados y en general toda la comunidad. Me gustaría dejar acciones concretas para apoyar el crecimiento personal de todos los miembros de esa comunidad, un bienestar holístico e integral."
https://www.larepublica.co/caja-fuerte/el-homenaje-de-karol-g-en-coachella-3345061,MÁS DE CAJA FUERTE,
https://www.larepublica.co/economia/suspenden-pilotos-de-fracking-en-santander-por-falta-de-consulta-previa-con-la-comunidad-3347298,MÁS DE ECONOMÍA,"Mediante una decisión legal adoptada por la jueza Blanca Judith Martínez,,, que se venía gestionando por la Anla, ambos ubicados en el municipio de Puerto Wilches, Santander.,Esta medida sería la respuesta a una tutela interpuesta por la Corporación Afrowilches representada por la Corporación Podion, el Colectivo José Alvear Restrepo y la Alianza Colombia Libre de Fracking el pasado 31 de marzo en la se manifestó la falta de consulta previa a las comunidades de la zona.,Se prevé que la suspensión sea temporal hasta que se hayan realizado todas las fases del proceso consultivo con las comunidades.,""Esta es una victoria de las comunidades afrocolombianas de Puerto Wilches y de las organizaciones ambientales, que durante años hemos venido resistiendo al desarrollo de una técnica que se ha comprobado científicamente que contamina el agua y el ambiente, y demuestra una vez más que la implementación de estos proyectos desde sus inicios se ha realizado vulnerando derechos fundamentales a la consulta previa y la participación ambiental, y sin licencia social en los territorios"", afirmó la Alianza Colombia Libre de Fracking.,Según se describe en el fallo, es evidente que en esta etapa experimental se están violando los derechos fundamentales de las comunidad, lo que según los congresistas coadyuvantes de la tutela “demuestra el afán del Gobierno Nacional en adelantar de manera atropellada los pilotos de fracking sin respetar el ordenamiento jurídico y la voluntad de los habitantes de Puerto Wilches, así como el doble discurso del Presidente Iván Duque quien habla en el exterior de proteger el ambiente mientras en Colombia implementa proyectos nocivos para los ecosistemas y las comunidades que los habitan"".,En respuesta a la decisión del jueza, Ecopetrol señaló: ""Tenemos un absoluto respeto por las comunidades y actuamos en el marco legal. La empresa solicitó en los tiempos establecidos en la regulación ambiental y técnica la solicitud de procedencia de consulta previa y la Dirección de la Autoridad Nacional de Consulta Previa – DANCP certificó que no procede la consulta"".,Mediante un comunicado, explicó que durante la elaboración del EIA no se identificó presencia o afectación a ninguna comunidad étnica. ""En concordancia con el debido proceso adelantado, acudiremos a las instancias legales correspondientes para que se considere la posibilidad de continuar con el proceso de Licenciamiento Ambiental de los dos proyectos piloto""."
https://www.larepublica.co/especiales/opa-por-nutresa/grupo-argos-explico-que-tras-analisis-de-jp-morgan-no-participara-en-opa-de-gilinski-3347256,MÁS DE OPA POR NUTRESA,"Grupo Argos informó que después de los análisis que realizó dentro de la compañía y los estudios técnicos  y estratégicos que presentó J.P. Morgan, más otros asesores, decidió,Sobre la operación señalaron que la empresa buscará concretar las alternativas que había adelantado en meses pasados, en el caso de Sura y Nutresa, para poder maximizar el valor para todos los accionistas, ,Dentro del comunicado agregan que la meta seguirá siendo entregar valor a los accionistas con el fin de que ""perciban el valor fundamental de la compañía y su portafolio de inversiones"".,Se había establecido que si Grupo Argos decidía salir del total del porcentaje que ostenta actualmente en , y en el caso de vender 6,5% de ,Un punto que se espera sea motivo de discusión es el llamado ,. ""Respetuosamente solicito a cada uno de los miembros independientes que han sido aprobados que, en cumplimiento fiel a sus deberes fiduciarios,, como resultado de aceptar vender el total de la participación que tienen en Grupo Nutresa"", había explicado el empresario.,Ante este punto, , que “si la oferta está más cerca de los fundamentales de la compañía, o incluso por encima de ellos, ,, sino al grupo económico""."
https://www.larepublica.co/caja-fuerte/el-regreso-de-las-reuniones-de-primavera-3345962,MÁS DE CAJA FUERTE,
https://www.larepublica.co/especiales/opa-por-nutresa/la-junta-directiva-de-grupo-nutresa-no-tiene-quorum-para-decidir-en-la-opa-por-sura-3347339,MÁS DE OPA POR NUTRESA,"Hoy se llevó a cabo la reunión extraordinaria de la Asamblea de Accionistas del Grupo Nutresa para decidir sobre los conflictos de interés de la Junta Directiva frente a la tercera OPA presentada por el Grupo Gilinski sobre Sura.,Durante el encuentro, los socios de la multilatina de alimentos votaron por no autorizar a seis de los siete miembros de la Junta, por lo que solamente Jaime Alberto Palacio no tendrían conflictos y, así, no hay quórum mínimo para decidir si vender o no en esta tercera OPA.,Una situación similar se vivió ayer en la reunión extraordinaria de los accionistas del Grupo Sura, en la que cinco de los miembros del órgano directivo no se autorizaron para decidir en la oferta por Nutresa, por lo que tampoco hay quórum.,En ese sentido, Jaime Gilinski solicitó a través de una carta, que se convoque a una nueva reunión extraordinaria antes del próximo 6 de mayo.,Por otro lado, los miembros independientes del , ya decidieron que no participarán en las terceras OPA por Sura y Nutresa,  teniendo en cuenta los análisis que se realizaron dentro de la compañía y los estudios técnicos y estratégicos que presentó JP. Morgan, más otros asesores.,Sobre la operación señalaron que la empresa buscará concretar las alternativas que había adelantado en meses pasados, en el caso de Sura y Nutresa, para poder maximizar el valor para todos los accionistas, entre las que se destacan la vinculación de socios estratégicos.,Dentro del comunicado agregan que la meta seguirá siendo entregar valor a los accionistas con el fin de que ""perciban el valor fundamental de la compañía y su portafolio de inversiones""."
https://www.larepublica.co/caja-fuerte/la-publicidad-con-tinte-electoral-de-burger-king-3346813,MÁS DE CAJA FUERTE,
https://www.larepublica.co/ocio/para-celebrar-sus-70-anos-en-el-trono-barbie-vendera-una-muneca-de-la-reina-isabel-3347198,MÁS DE OCIO,"La reina Isabel de Gran Bretaña será honrada con una muñeca Barbie a su semejanza para conmemorar en junio su Jubileo de Platino (70 años con la corona).,Para esta fecha especial, el fabricante de juguetes Mattel anunció que estaba preparando una muñeca Barbie Tribute Collection. Vestido con un vestido de marfil con una faja azul adornada con medallones y cintas en miniatura, la figura también tiene una tiara basada en la que usó Elizabeth el día de su boda.,Isabel, que cumple 96 años el jueves, ascendió al trono tras la muerte de su padre, el rey Jorge VI, el 6 de febrero de 1952. Es la monarca que gobierna más tiempo en la historia británica.,La muñeca se venderá en las tiendas de Londres Harrods, Selfridges y Hamleys antes de las celebraciones oficiales del Jubileo de Platino a principios de junio.,Isabel, que cumple hoy 96 años, ha tenido problemas de movilidad en los últimos meses, lo que sumado al covid-19 la ha alejado de la esfera pública este año.,La monarca se ha visto obligada a reducir sus compromisos desde que en octubre fue hospitalizada durante una noche por una enfermedad no especificada, y luego sus médicos le indicaron que guardara reposo."
https://www.larepublica.co/ocio/fundacion-juan-pablo-gutierrez-caceres-se-prepara-para-su-tradicional-torneo-de-golf-3347612,MÁS DE OCIO,"La Fundación Juan Pablo Gutiérrez Cáceres, que otorga becas a jóvenes colombianos para cursar posgrados, se prepara para su tradicional torneo , este año en el Campo David Gutiérrez del Club Los Lagartos.,El evento se realizará el próximo jueves 28 de abril desde las 7:00 am, con un costo de inscripción de $290.000, valor en el que se incluye green fee, refrigerio, almuerzo y rifas. Además, los participantes podrán llevar acompañantes.,Para participar, las personas interesadas pueden comunicarse directamente con la fundación al teléfono 3008181502 o escribiendo al correo electrónico: fundacionjpgc@gmail.com.,Las modalidades para la edición XII serán: scramble por parejas, damas, caballeros y mixta. Podrán participar tanto jugadores profesionales como amateurs.,Asimismo, empresas podrán participar como patrocinadores o benefactores. A la fecha, se han sumado algunas como la Distribuidora Los Coches, Alkosto, Postobón, Central Cervecera de Colombia, Incauca, RCN Radio, RCN TV, Spring, Porvenir, Global Education, Aviatur y Amor Perfecto.,La Fundación Juan Pablo González Cáceres lleva más de 15 años en su labor, en los que ha logrado concretar convenios con las principales universidades del país para impulsar la educación y a la fecha a dado más de 495 becas. La meta para el próximo semestre (y con ayuda del evento) es entregar otras 28."
https://www.larepublica.co/ocio/conozca-como-es-la-galeria-dior-la-nueva-joya-de-moda-y-arte-que-abrio-en-francia-3346859,MÁS DE OCIO," se encuentra en la zona más exclusiva de París, la Avenue Montaigne, las casas más importantes de lujo tienen su sede en este rincón de la ciudad de la luz.,Esta meca de la moda se encuentra nada más ni nada menos que en el ""hotel particulier"" Dior que además de ser considerado como el alma de la marca fue el lugar donde sus colecciones fueron creadas durante más de 75 años.,Este edificio fascinó a Dior desde el primer momento y deslumbra hasta el día de hoy a sus visitantes. Pero no se trata solo de moda, la visita permite descubrir la historia de esta magnífica casa de alta costura, de su creador, y sobre todo la relación de la marca con la sociedad, la cultura, la arquitectura, el arte.,La exposición comienza en el último piso del edificio y transcurre a través de distintas salas, cada una única e impresionante. La primera nos cuenta la historia de Christian, a través de imágenes y textos únicos y sorprendentes, desde una foto cuando era pequeño hasta una postal de su nacimiento.,Sus orígenes eran burgueses, su padre era un empresario exitoso pero Christian buscó diferenciarse de él y encontró en el arte, específicamente en la moda, su refugio. Su hogar en la ciudad de Granville, en Normandía, marcó su vida hasta el punto que el color rosa de sus paredes fue una gran fuente de inspiración en sus colecciones.,Su historia profesional es bastante particular. Si bien empezó estudiando ciencias políticas fue su interés por el arte lo que lo hizo relacionarse con los grandes exponentes de la época. La apertura de una galería le permitió exponer a grandes artistas de la época como Pablo Picasso y Joan Miró y entablar una amistad con Salvador Dalí y Jean Cocteau.,Sus primeros figurines y creaciones se exponen también en la primera sala. A Dior lo caracterizaba la conexión entre sus prendas y la música, la literatura y la arquitectura, lo que hizo de él un artista único.,Más adelante, una sala con sus diseñadores y sus creaciones más icónicas. Desde Dior hasta la actual directora de la casa, la italiana, Maria Grazia Chiuri pasando por todos sus sucesores: Yves Saint Laurent, Marc Bohan, Gianfranco Ferré, John Galliano y Raf Simons. La exposición está perfectamente orquestada con imágenes, videos y creaciones que te sumergen en una atmósfera única que te hace viajar en el tiempo.,El recorrido es una experiencia única, desde una sala ambientada en jardines con flores que siempre fueron la fascinación de Dior, sobre todo las rosas, hasta una sala atelier donde explican cómo se preparan sus fragancias más icónicas: Miss Dior y J'adore.,En la exposición también pude contemplar la oficina de Dior, que permanece como en antaño. En la sala contigua disfruté desde lo alto, a través de una plataforma transparente, su atelier: sombreros, vestidos y zapatos en plena creación."
https://www.larepublica.co/ocio/betty-garces-tendra-concierto-con-la-sinfonica-nacional-este-sabado-en-la-jorge-tadeo-3347480,MÁS DE OCIO,"La Or,a Nacional se presentará este sábado a las 7:00 pm en el Auditorio Fabio Lozano de la Universidad Jorge Tadeo Lozano de Bogotá junto con la soprano Betty Garcés.,""Este concierto está lleno de muchos momentos que marcaron un hito muy importante en la historia de la ópera, con los pasajes más hermosos de la música. Es un deleite al oído y espero que cada uno de los asistentes al concierto se lleve un pedacito de esta música maravillosa"", señaló Garcés.,La cantante lírica interpretará música de Verdi, Cilea, Puccini y cerrará con la Sinfonía n.° 8 de Antonin Dvorak. Además contará con Ana María Patiño-Osorio en la batuta, quien  recientemente fue nombrada Directora Asistente de la Orquesta de la Suisse Romande de Ginebra en Suiza.,“Lo que siento es una inmensa responsabilidad de, no solo abrir camino para muchos directores y directoras jóvenes, sino también de hacer música del más alto nivel con una orquesta tan importante"", precisó la directora que acompañará el concierto.,Se trata de la primera vez que la Sinfónica se presenta en el auditorio tras la pandemia. Las boletas podrán comprarse tanto en la taquilla el día del evento como en TuBoleta."
https://www.larepublica.co/podcast/protagonistas-de-la-economia-colombiana/generacion-de-experiencias-memorables-entre-las-claves-para-la-reactivacion-3266032,,
https://www.larepublica.co/podcast/voces-para-educar/data-para-que-los-retos-en-un-pais-como-colombia-3291527,,
https://www.agronegocios.co/agricultura/starbucks-invirtio-us72-millones-para-impulsar-programa-cafe-practices-en-el-pais-3346634,,
https://www.agronegocios.co/ganaderia/banco-mundial-nomino-a-la-ganaderia-colombiana-sostenible-a-iniciativa-de-la-onu-3347579,,
https://www.agronegocios.co/agricultura/alternativa-para-palmicultores-del-magdalena-afectados-por-la-pudricion-del-cogollo-3347392,,
https://www.larepublica.co/podcast/editorial/es-imperativo-recuperar-grado-de-inversion-3298870,,
https://www.larepublica.co/podcast/lr-radio/regresando-a-casa-el-mensaje-de-canacol-energy-a-petro-3346880,,
https://www.larepublica.co/analisis/maribel-diz-3132865/estamos-avanzando-hacia-un-futuro-sin-prejuicios-para-la-mujer-3346966,MÁS DE ANALISTAS,"En medio de los tiempos difíciles que hemos vivido en los últimos dos años y de las lamentables circunstancias que atraviesa el mundo actualmente, creo que vale la pena detenernos un rato y reflexionar sobre los extraordinarios avances que estamos logrando como sociedad para avanzar en un asunto fundamental: la equidad de género e igualdad de condiciones y oportunidades para la mujer.,El tema #BreakTheBias es particularmente relevante para nosotros, pues creemos que romper con los prejuicios y estereotipos en el terreno laboral - y en general - solo se puede lograr con un verdadero y auténtico compromiso de apoyar y empoderar a la mujer tanto en el plano social y productivo como en el ámbito empresarial.,Y precisamente este año marcamos un hito importante en nuestros esfuerzos por ayudar a reducir esa brecha. De hecho, en mis más de 25 años trabajando en el área de Recursos Humanos, nunca he visto una transformación tan palpable y positiva en equidad de género dentro de la empresa.,Hoy, por ejemplo 49% del total de la base laboral de Visa en América Latina y el Caribe (ALC) son mujeres y 6 de los 12 principales mercados de la región están liderados por mujeres. Globalmente, 5 de los 10 reportes directos del CEO son mujeres y la segunda función comercial más grande (Servicios al cliente) está dirigida por una mujer así como más de la mitad de las 14 funciones comerciales clave.,Sin duda, estamos enfocados en ser un destino laboral de primer nivel para que las mujeres prosperen en sus trayectorias profesionales y hagan la diferencia. Además de nuestros esfuerzos por avanzar la equidad salarial, contamos con programas de networking, desarrollo profesional y formación de liderazgo como el “Visa Women’s Network,” el Gender Inclusion Counsel, el Visa Global Leadership Accelerator, y el programa de liderazgo para mujeres Executive Edge, entre otros. Adicionalmente, tenemos un sólido plan de visibilidad ejecutiva externa para elevar el nivel de nuestro talento femenino.,Asimismo, nuestro compromiso para continuar creando oportunidades más equitativas e inclusivas para la mujer a través de asociaciones, programas y patrocinios es más poderoso que nunca.,Por ejemplo, la Fundación Visa anunció un compromiso estratégico de 200 millones de dólares para apoyar a las micro y pequeñas empresas, con énfasis en fomentar el progreso económico de las mujeres; contamos con una alianza regional con Jefa, primera plataforma en la región centrada en atender las necesidades financieras de las mujeres; apoyamos el programa Elas Prosperam en Brazil para formar a mujeres emprendedoras negras, así como el programa del Banco Interamericano de Desarrollo “Creciendo juntas en las Américas” para potenciar empresarias en comercio y cadenas de valor. Y también contamos con la Beca Visa Stellar Woman para incentivar la igualdad de oportunidades para las mujeres en el ámbito laboral en Costa Rica, el acuerdo con Girls in Tech y la capacitación de mujeres emprendedoras con Supérate en República Dominicana, así como el lanzamiento de una solución financiera exclusiva para mujeres con Banco Azteca en México, entre otras iniciativas regionales y globales.,En el ámbito deportivo, nuestra huella para potenciar a la mujer es contundente. Apoyamos al movimiento Olímpico en 1986, y desde el lanzamiento del programa Team Visa en el 2000, hemos apoyado a más de 500 atletas y promesas Olímpicas y Paralímpicas, como parte de los esfuerzos generales que empoderan a los atletas para tener éxito tanto dentro como fuera del campo. Hasta hoy, el 55% de los miembros han sido mujeres. También, hace poco nos convertimos en el primer socio mundial del Fútbol Femenino de la FIFA, lo que refuerza nuestro compromiso con la igualdad de género en los deportes, los negocios y más allá.,No cabe duda de que las mujeres somos un pilar fundamental de la sociedad. Hoy impulsan las economías del mundo y son una influencia enorme en todos los ámbitos de la vida.,Creemos que podemos contribuir a construir un mundo más inclusivo y equitativo que impulse a todos, en todas partes. Y estoy muy orgullosa por lo que hemos logrado. Continuemos rompiendo los prejuicios y cerrando la brecha, y así ayudar a muchas más mujeres en nuestra región a alcanzar sus sueños, abogando por un futuro de igualdades sin estigma, y con oportunidades y prosperidad para todos."
https://www.larepublica.co/analisis/eduardo-verano-de-la-rosa-500119/la-carta-de-naciones-unidas-3347028,MÁS DE ANALISTAS,"El hombre por fuera del Estado es un bruto o un dios, enseña Aristóteles en “Política”. La natural sociabilidad humana, invita a construir instrumentos que lo saquen del estado de naturaleza, situación en la que la libertad natural, ejercida sin control por cada hombre, los mantiene en permanente peligro de guerras. Estos instrumentos son el Estado y el derecho. La sociedad moderna ha creado el Estado de Derecho y la Federación de Estados como Naciones Unidas. Estos instrumentos deben conservar la especie humana y asegurar la paz como valor supremo.,Aristóteles, en la obra citada insiste: “La naturaleza arrastra, pues, instintivamente a todos los hombres a la asociación política. El primero que lo instituyó hizo un inmenso servicio, porque el hombre, que cuando ha alcanzado toda la perfección posible es el primero de los animales, es el último cuando vive sin justicia y sin leyes”. En consecuencia, la existencia del estado, la justicia y las leyes, son una necesidad para conservar la especie humana, siempre amenazada por las guerras que como las pestes nunca se van, permanecen ocultas, lo dice Albert Camus en “La peste”.,El largo camino que el hombre ha recorrido, enseña que, si bien el Estado, la justicia y las leyes son instrumentos para controlar las guerras y evitarlas, no se puede circunscribir a su propia nación. Hay que establecer un instrumento de la razón humana que mediante un derecho internacional, unas instituciones políticas y convenios suscritos de buena fe por los Estados nacionales bajo la regla de oro del derecho, como el pacta sunt servanda, sirva de marco de referencia obligatorio para la convivencia humana.,Este instrumento de convivencia, garantía de los derechos humanos y la paz, es Naciones Unidas, una federación de Estados nacionales que, en forma libre y voluntaria, convienen limitar parte de su soberanía nacional. Se garantiza en sus estatutos una organización supraestatal funciona como un poder democrático.,
El espíritu que impulsa a Naciones Unidas es la paz, la vigencia de los derechos humanos y la prohibición de la guerra, con lo que desaparece la idea de la guerra justa. La guerra está prohibida por el derecho internacional. Las Naciones Unidas institucionaliza un derecho internacional obligatorio para Estados y sus autoridades y las personas, derecho vinculante, pero con serias limitaciones en su eficacia, talón de Aquiles. Pero independiente de su debilidad, es un derecho internacional al que hay que dotarle eficacia.,Permanecen las guerras, en todo el mundo se producen después del nacimiento de Naciones Unidas. La penúltima guerra es la invasión rusa ordenada por Vladímir Putin, está a la vista de todos, no se puede negar esta realidad. Pero esta invasión está por fuera del derecho internacional, es un delito que merece castigo y los crímenes de guerra cometidos y por cometer constituyen violaciones al Derecho Internacional Humanitario y al derecho Internacional de los Derechos Humanos. ¿Cómo castigar a los responsables de las guerras? El camino es la eficacia del derecho internacional.,El sueño kantiano de alcanzar una paz perpetua creando de una federación de estados nacionales libres y soberanos integrado por repúblicas, por estados gobernados por leyes de la razón universal pública, no constitutivo de un gobierno mundial no está tan lejos, es realizable, por lo pronto las guerras están prohibidas, las únicas que el derecho internacional autoriza son las defensivas, por lo que a Ucrania, le asiste el derecho a defender su derecho a ser una república autónoma y el mundo civilizado debe pedir el retiro ruso de Ucrania."
